Namespace(gpu_id=0, img_path='/home/wsz/workspace/Data/LOLdataset/our485_patch/low/', img_val_path='/home/wsz/workspace/Data/LOLdataset/eval15/low/', batch_size=16, lr=0.0002, weight_decay=0.0004, pretrain_dir=None, num_epochs=200, display_iter=10, snapshots_folder='workdirs/snapshots_folder_lol_v1_patch_origin_zero_220906')
Total examples: 4850
Total examples: 15
the device is: cuda:0
######## Start IAT Training #########
the epoch is: 0
/home/wsz/miniconda3/envs/kang/lib/python3.9/site-packages/torch/nn/functional.py:1795: UserWarning: nn.functional.tanh is deprecated. Use torch.tanh instead.
  warnings.warn("nn.functional.tanh is deprecated. Use torch.tanh instead.")
Loss at iteration 210 : 0.08935000747442245
Loss at iteration 220 : 0.12196191400289536
Loss at iteration 230 : 0.13908402621746063
Loss at iteration 240 : 0.08918579667806625
Loss at iteration 250 : 0.09659010171890259
Loss at iteration 260 : 0.09000130742788315
Loss at iteration 270 : 0.07938149571418762
Loss at iteration 280 : 0.10672333836555481
Loss at iteration 290 : 0.11616276949644089
Loss at iteration 300 : 0.08969910442829132
The SSIM Value is: 0.6497370680173238
The PSNR Value is: 19.672132301330567
the epoch is: 20
Loss at iteration 10 : 0.10004209727048874
Loss at iteration 20 : 0.08660155534744263
Loss at iteration 30 : 0.0949922725558281
Loss at iteration 40 : 0.08764567971229553
Loss at iteration 50 : 0.08914713561534882
Loss at iteration 60 : 0.10277414321899414
Loss at iteration 70 : 0.09155058860778809
Loss at iteration 80 : 0.08193007111549377
Loss at iteration 90 : 0.10651137679815292
Loss at iteration 100 : 0.09230228513479233
Loss at iteration 110 : 0.10465576499700546
Loss at iteration 120 : 0.08698689937591553
Loss at iteration 130 : 0.0979902595281601
Loss at iteration 140 : 0.07274919748306274
Loss at iteration 150 : 0.08517096936702728
Loss at iteration 160 : 0.08405544608831406
Loss at iteration 170 : 0.09695123881101608
Loss at iteration 180 : 0.08705972135066986
Loss at iteration 190 : 0.1103387102484703
Loss at iteration 200 : 0.08044581860303879
Loss at iteration 210 : 0.09819065034389496
Loss at iteration 220 : 0.09993542730808258
Loss at iteration 230 : 0.10410328954458237
Loss at iteration 240 : 0.10689148306846619
Loss at iteration 250 : 0.08581164479255676
Loss at iteration 260 : 0.10017766803503036
Loss at iteration 270 : 0.12126167118549347
Loss at iteration 280 : 0.08374437689781189
Loss at iteration 290 : 0.0961984395980835
Loss at iteration 300 : 0.07333153486251831
The SSIM Value is: 0.6481511294841766
The PSNR Value is: 19.651168823242188
the epoch is: 21
Loss at iteration 10 : 0.08408199995756149
Loss at iteration 20 : 0.0889306366443634
Loss at iteration 30 : 0.07858049124479294
Loss at iteration 40 : 0.07802220433950424
Loss at iteration 50 : 0.11927904933691025
Loss at iteration 60 : 0.08001779764890671
Loss at iteration 70 : 0.09486322104930878
Loss at iteration 80 : 0.09880241006612778
Loss at iteration 90 : 0.09777840226888657
Loss at iteration 100 : 0.0826810821890831
Loss at iteration 110 : 0.08281150460243225
Loss at iteration 120 : 0.11001201719045639
Loss at iteration 130 : 0.08282136172056198
Loss at iteration 140 : 0.08240964263677597
Loss at iteration 150 : 0.08487900346517563
Loss at iteration 160 : 0.08618049323558807
Loss at iteration 170 : 0.08258997648954391
Loss at iteration 180 : 0.09431560337543488
Loss at iteration 190 : 0.07095032930374146
Loss at iteration 200 : 0.08442150056362152
Loss at iteration 210 : 0.06835990399122238
Loss at iteration 220 : 0.07330594956874847
Loss at iteration 230 : 0.08011831343173981
Loss at iteration 240 : 0.08665847778320312
Loss at iteration 250 : 0.08379122614860535
Loss at iteration 260 : 0.10819111764431
Loss at iteration 270 : 0.08709423243999481
Loss at iteration 280 : 0.13777299225330353
Loss at iteration 290 : 0.09850084036588669
Loss at iteration 300 : 0.0953182801604271
The SSIM Value is: 0.6534745037555695
The PSNR Value is: 19.755878003438315
the epoch is: 22
Loss at iteration 10 : 0.08618330955505371
Loss at iteration 20 : 0.09327127784490585
Loss at iteration 30 : 0.09345217794179916
Loss at iteration 40 : 0.10850387066602707
Loss at iteration 50 : 0.07409907877445221
Loss at iteration 60 : 0.08603112399578094
Loss at iteration 70 : 0.095314159989357
Loss at iteration 80 : 0.09667062759399414
Loss at iteration 90 : 0.09443390369415283
Loss at iteration 100 : 0.081448994576931
Loss at iteration 110 : 0.06859952211380005
Loss at iteration 120 : 0.08215862512588501
Loss at iteration 130 : 0.09268335998058319
Loss at iteration 140 : 0.09813284873962402
Loss at iteration 150 : 0.09286709874868393
Loss at iteration 160 : 0.09429892152547836
Loss at iteration 170 : 0.10146006941795349
Loss at iteration 180 : 0.08095099031925201
Loss at iteration 190 : 0.07943633198738098
Loss at iteration 200 : 0.0726667195558548
Loss at iteration 210 : 0.08348293602466583
Loss at iteration 220 : 0.09642742574214935
Loss at iteration 230 : 0.07324104011058807
Loss at iteration 240 : 0.10675691068172455
Loss at iteration 250 : 0.09993940591812134
Loss at iteration 260 : 0.08678876608610153
Loss at iteration 270 : 0.08815290778875351
Loss at iteration 280 : 0.07375683635473251
Loss at iteration 290 : 0.0842195600271225
Loss at iteration 300 : 0.08885394781827927
The SSIM Value is: 0.6561355272928874
The PSNR Value is: 19.970921516418457
the epoch is: 23
Loss at iteration 10 : 0.09201686829328537
Loss at iteration 20 : 0.10771328210830688
Loss at iteration 30 : 0.07776002585887909
Loss at iteration 40 : 0.08097279071807861
Loss at iteration 50 : 0.08906927704811096
Loss at iteration 60 : 0.06988124549388885
Loss at iteration 70 : 0.10070961713790894
Loss at iteration 80 : 0.08973309397697449
Loss at iteration 90 : 0.09073847532272339
Loss at iteration 100 : 0.08065685629844666
Loss at iteration 110 : 0.08428505063056946
Loss at iteration 120 : 0.1080302819609642
Loss at iteration 130 : 0.11465173959732056
Loss at iteration 140 : 0.09118692576885223
Loss at iteration 150 : 0.10211358964443207
Loss at iteration 160 : 0.09576521813869476
Loss at iteration 170 : 0.09185987710952759
Loss at iteration 180 : 0.09579690545797348
Loss at iteration 190 : 0.06769996881484985
Loss at iteration 200 : 0.10194297134876251
Loss at iteration 210 : 0.08946959674358368
Loss at iteration 220 : 0.09362174570560455
Loss at iteration 230 : 0.0787387564778328
Loss at iteration 240 : 0.0886753723025322
Loss at iteration 250 : 0.06084834784269333
Loss at iteration 260 : 0.0784207433462143
Loss at iteration 270 : 0.08195747435092926
Loss at iteration 280 : 0.0896831601858139
Loss at iteration 290 : 0.07703396677970886
Loss at iteration 300 : 0.07481034100055695
The SSIM Value is: 0.6627475957075755
The PSNR Value is: 20.3388884862264
the highest SSIM value is: 20.3388884862264
the epoch is: 24
Loss at iteration 10 : 0.08252057433128357
Loss at iteration 20 : 0.09502138942480087
Loss at iteration 30 : 0.08781905472278595
Loss at iteration 40 : 0.06922394037246704
Loss at iteration 50 : 0.088936947286129
Loss at iteration 60 : 0.0810745507478714
Loss at iteration 70 : 0.0920768529176712
Loss at iteration 80 : 0.11185537278652191
Loss at iteration 90 : 0.06358017027378082
Loss at iteration 100 : 0.09400998055934906
Loss at iteration 110 : 0.10874150693416595
Loss at iteration 120 : 0.09824331849813461
Loss at iteration 130 : 0.10016237944364548
Loss at iteration 140 : 0.09851890057325363
Loss at iteration 150 : 0.09433449804782867
Loss at iteration 160 : 0.09865786135196686
Loss at iteration 170 : 0.09785085916519165
Loss at iteration 180 : 0.06846529990434647
Loss at iteration 190 : 0.08071959763765335
Loss at iteration 200 : 0.11145689338445663
Loss at iteration 210 : 0.09600360691547394
Loss at iteration 220 : 0.08413273096084595
Loss at iteration 230 : 0.1122492253780365
Loss at iteration 240 : 0.08722065389156342
Loss at iteration 250 : 0.0771903246641159
Loss at iteration 260 : 0.06911493837833405
Loss at iteration 270 : 0.08238690346479416
Loss at iteration 280 : 0.08987613767385483
Loss at iteration 290 : 0.08111757785081863
Loss at iteration 300 : 0.07749404013156891
The SSIM Value is: 0.654086192448934
The PSNR Value is: 19.72597745259603
the epoch is: 25
Loss at iteration 10 : 0.0875866711139679
Loss at iteration 20 : 0.06966690719127655
Loss at iteration 30 : 0.09873347729444504
Loss at iteration 40 : 0.09296143054962158
Loss at iteration 50 : 0.10609684884548187
Loss at iteration 60 : 0.08977103233337402
Loss at iteration 70 : 0.08966462314128876
Loss at iteration 80 : 0.1001688688993454
Loss at iteration 90 : 0.07341309636831284
Loss at iteration 100 : 0.08707678318023682
Loss at iteration 110 : 0.08698125928640366
Loss at iteration 120 : 0.09320422261953354
Loss at iteration 130 : 0.08501794934272766
Loss at iteration 140 : 0.08717288821935654
Loss at iteration 150 : 0.0996365174651146
Loss at iteration 160 : 0.07763342559337616
Loss at iteration 170 : 0.09122778475284576
Loss at iteration 180 : 0.10578674077987671
Loss at iteration 190 : 0.115808866918087
Loss at iteration 200 : 0.10030147433280945
Loss at iteration 210 : 0.08409794420003891
Loss at iteration 220 : 0.10533882677555084
Loss at iteration 230 : 0.11342483758926392
Loss at iteration 240 : 0.08062820136547089
Loss at iteration 250 : 0.08407916873693466
Loss at iteration 260 : 0.0862111896276474
Loss at iteration 270 : 0.07178732007741928
Loss at iteration 280 : 0.12202101945877075
Loss at iteration 290 : 0.10274425148963928
Loss at iteration 300 : 0.07407163828611374
The SSIM Value is: 0.6573508401711782
The PSNR Value is: 20.076836585998535
the epoch is: 26
Loss at iteration 10 : 0.11406700313091278
Loss at iteration 20 : 0.08435031771659851
Loss at iteration 30 : 0.09123741835355759
Loss at iteration 40 : 0.0791456401348114
Loss at iteration 50 : 0.09280266612768173
Loss at iteration 60 : 0.09412762522697449
Loss at iteration 70 : 0.09828843176364899
Loss at iteration 80 : 0.09776908159255981
Loss at iteration 90 : 0.09459571540355682
Loss at iteration 100 : 0.08811581134796143
Loss at iteration 110 : 0.08315408229827881
Loss at iteration 120 : 0.07898110151290894
Loss at iteration 130 : 0.08513471484184265
Loss at iteration 140 : 0.11337482184171677
Loss at iteration 150 : 0.09003573656082153
Loss at iteration 160 : 0.08299928903579712
Loss at iteration 170 : 0.08047044277191162
Loss at iteration 180 : 0.07816196978092194
Loss at iteration 190 : 0.09497186541557312
Loss at iteration 200 : 0.08576174825429916
Loss at iteration 210 : 0.08193212002515793
Loss at iteration 220 : 0.056884706020355225
Loss at iteration 230 : 0.09405973553657532
Loss at iteration 240 : 0.07723946869373322
Loss at iteration 250 : 0.08622898161411285
Loss at iteration 260 : 0.08680105209350586
Loss at iteration 270 : 0.10508670657873154
Loss at iteration 280 : 0.08023910224437714
Loss at iteration 290 : 0.10726295411586761
Loss at iteration 300 : 0.08424326777458191
The SSIM Value is: 0.656311180194219
The PSNR Value is: 19.91908187866211
the epoch is: 27
Loss at iteration 10 : 0.07925455272197723
Loss at iteration 20 : 0.10598065704107285
Loss at iteration 30 : 0.0856308564543724
Loss at iteration 40 : 0.08139162510633469
Loss at iteration 50 : 0.09907253831624985
Loss at iteration 60 : 0.09226028621196747
Loss at iteration 70 : 0.08662592619657516
Loss at iteration 80 : 0.09160187840461731
Loss at iteration 90 : 0.09810825437307358
Loss at iteration 100 : 0.09100153297185898
Loss at iteration 110 : 0.0857161208987236
Loss at iteration 120 : 0.07879778742790222
Loss at iteration 130 : 0.08949687331914902
Loss at iteration 140 : 0.07587459683418274
Loss at iteration 150 : 0.0972149595618248
Loss at iteration 160 : 0.09212692826986313
Loss at iteration 170 : 0.09830296039581299
Loss at iteration 180 : 0.08146952092647552
Loss at iteration 190 : 0.09491410106420517
Loss at iteration 200 : 0.08892130851745605
Loss at iteration 210 : 0.08879657089710236
Loss at iteration 220 : 0.10520146787166595
Loss at iteration 230 : 0.08277665078639984
Loss at iteration 240 : 0.08833587169647217
Loss at iteration 250 : 0.10127963125705719
Loss at iteration 260 : 0.07895761728286743
Loss at iteration 270 : 0.09515827894210815
Loss at iteration 280 : 0.0951235294342041
Loss at iteration 290 : 0.07739277929067612
Loss at iteration 300 : 0.07803764194250107
The SSIM Value is: 0.6525738795598348
The PSNR Value is: 19.56374797821045
the epoch is: 28
Loss at iteration 10 : 0.10624300688505173
Loss at iteration 20 : 0.10225548595190048
Loss at iteration 30 : 0.08841671794652939
Loss at iteration 40 : 0.10595828294754028
Loss at iteration 50 : 0.11887245625257492
Loss at iteration 60 : 0.07908719778060913
Loss at iteration 70 : 0.09090857952833176
Loss at iteration 80 : 0.06048142910003662
Loss at iteration 90 : 0.0939566120505333
Loss at iteration 100 : 0.08209525048732758
Loss at iteration 110 : 0.09119461476802826
Loss at iteration 120 : 0.09253784269094467
Loss at iteration 130 : 0.07768386602401733
Loss at iteration 140 : 0.0926009863615036
Loss at iteration 150 : 0.10026130080223083
Loss at iteration 160 : 0.08038543164730072
Loss at iteration 170 : 0.09546343982219696
Loss at iteration 180 : 0.08954348415136337
Loss at iteration 190 : 0.0835869237780571
Loss at iteration 200 : 0.07865070551633835
Loss at iteration 210 : 0.09494578093290329
Loss at iteration 220 : 0.09061245620250702
Loss at iteration 230 : 0.08197236806154251
Loss at iteration 240 : 0.08099053800106049
Loss at iteration 250 : 0.07367832958698273
Loss at iteration 260 : 0.09373514354228973
Loss at iteration 270 : 0.06658199429512024
Loss at iteration 280 : 0.12301510572433472
Loss at iteration 290 : 0.0879361629486084
Loss at iteration 300 : 0.09378042072057724
The SSIM Value is: 0.6541963160037995
The PSNR Value is: 19.782154019673666
the epoch is: 29
Loss at iteration 10 : 0.10217872262001038
Loss at iteration 20 : 0.08456295728683472
Loss at iteration 30 : 0.11427342146635056
Loss at iteration 40 : 0.10656007379293442
Loss at iteration 50 : 0.08726279437541962
Loss at iteration 60 : 0.09506665170192719
Loss at iteration 70 : 0.08168897777795792
Loss at iteration 80 : 0.10556557029485703
Loss at iteration 90 : 0.09419508278369904
Loss at iteration 100 : 0.09361186623573303
Loss at iteration 110 : 0.0914962887763977
Loss at iteration 120 : 0.08181635290384293
Loss at iteration 130 : 0.09277892112731934
Loss at iteration 140 : 0.08244366943836212
Loss at iteration 150 : 0.1289798617362976
Loss at iteration 160 : 0.11199307441711426
Loss at iteration 170 : 0.09235906600952148
Loss at iteration 180 : 0.0882619321346283
Loss at iteration 190 : 0.08115836977958679
Loss at iteration 200 : 0.08177194744348526
Loss at iteration 210 : 0.08811169862747192
Loss at iteration 220 : 0.07638916373252869
Loss at iteration 230 : 0.08143356442451477
Loss at iteration 240 : 0.0743706226348877
Loss at iteration 250 : 0.07940441370010376
Loss at iteration 260 : 0.09718191623687744
Loss at iteration 270 : 0.08993583917617798
Loss at iteration 280 : 0.08607059717178345
Loss at iteration 290 : 0.10442876815795898
Loss at iteration 300 : 0.08139193058013916
The SSIM Value is: 0.6572855591773987
The PSNR Value is: 19.673103523254394
the epoch is: 30
Loss at iteration 10 : 0.08606117963790894
Loss at iteration 20 : 0.09222541749477386
Loss at iteration 30 : 0.11032044887542725
Loss at iteration 40 : 0.07743562757968903
Loss at iteration 50 : 0.11934161186218262
Loss at iteration 60 : 0.0716155618429184
Loss at iteration 70 : 0.10334904491901398
Loss at iteration 80 : 0.08430161327123642
Loss at iteration 90 : 0.08428403735160828
Loss at iteration 100 : 0.08164911717176437
Loss at iteration 110 : 0.08360933512449265
Loss at iteration 120 : 0.12060962617397308
Loss at iteration 130 : 0.07209978997707367
Loss at iteration 140 : 0.09879601001739502
Loss at iteration 150 : 0.06991945952177048
Loss at iteration 160 : 0.0809330940246582
Loss at iteration 170 : 0.08352350443601608
Loss at iteration 180 : 0.08642303943634033
Loss at iteration 190 : 0.08753689378499985
Loss at iteration 200 : 0.08916758745908737
Loss at iteration 210 : 0.10156666487455368
Loss at iteration 220 : 0.08513101190328598
Loss at iteration 230 : 0.0948425829410553
Loss at iteration 240 : 0.08669999241828918
Loss at iteration 250 : 0.06947632133960724
Loss at iteration 260 : 0.0786394402384758
Loss at iteration 270 : 0.08116549253463745
Loss at iteration 280 : 0.09273727238178253
Loss at iteration 290 : 0.06341555714607239
Loss at iteration 300 : 0.08311242610216141
The SSIM Value is: 0.6607528030872345
The PSNR Value is: 20.13181209564209
the epoch is: 31
Loss at iteration 10 : 0.08380340039730072
Loss at iteration 20 : 0.08354893326759338
Loss at iteration 30 : 0.07208623737096786
Loss at iteration 40 : 0.09674787521362305
Loss at iteration 50 : 0.10628559440374374
Loss at iteration 60 : 0.08554936945438385
Loss at iteration 70 : 0.08544784784317017
Loss at iteration 80 : 0.09342128038406372
Loss at iteration 90 : 0.11768832802772522
Loss at iteration 100 : 0.08957964181900024
Loss at iteration 110 : 0.10596664994955063
Loss at iteration 120 : 0.10937480628490448
Loss at iteration 130 : 0.09204825013875961
Loss at iteration 140 : 0.06535132229328156
Loss at iteration 150 : 0.1006111353635788
Loss at iteration 160 : 0.11126285791397095
Loss at iteration 170 : 0.10201895236968994
Loss at iteration 180 : 0.10134062170982361
Loss at iteration 190 : 0.1008375734090805
Loss at iteration 200 : 0.10375122725963593
Loss at iteration 210 : 0.08319781720638275
Loss at iteration 220 : 0.10081887245178223
Loss at iteration 230 : 0.08582359552383423
Loss at iteration 240 : 0.08830350637435913
Loss at iteration 250 : 0.06680928170681
Loss at iteration 260 : 0.10142135620117188
Loss at iteration 270 : 0.07403434813022614
Loss at iteration 280 : 0.07713408023118973
Loss at iteration 290 : 0.0920962542295456
Loss at iteration 300 : 0.09754585474729538
The SSIM Value is: 0.6570142487684886
The PSNR Value is: 19.658179791768394
